ConflictID,DyadID,Year,LocationInc,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incompatibility,TerritoryName,BdBest,BdLow,BdHigh,TypeOfConflict,BattleLocation,GWNoA,GWNoA2nd,GwNoB,GWNoB2nd,GWNoLoc,GWNoBattle,Region,Version
224,360,2003,United States of America,Government of United States of America,"Government of Afghanistan, Government of Canada, Government of Denmark, Government of France, Government of Italy, Government of Lithuania, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Rumania, Government of Slovakia, Government of Spain, Government of United Kingdom",al-Qaida,1630,,2,,42,42,90,4,"Pakistan, Afghanistan, Saudi Arabia",2,"700, 20, 390, 220, 325, 368, 210, 920, 385, 770, 290, 360, 317, 230, 200",,,2,"770, 700, 670",5,5.0-2015
224,360,2004,United States of America,Government of United States of America,"Government of Afghanistan, Government of Belgium, Government of Canada, Government of Czech Republic, Government of France, Government of Germany, Government of Italy, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Saudi Arabia, Government of Slovakia, Government of Spain, Government of United Kingdom",al-Qaida,1630,,2,,320,59,684,4,"Pakistan, Afghanistan, Saudi Arabia",2,"700, 211, 20, 316, 220, 260, 325, 770, 290, 235, 360, 670, 317, 230, 200",,,2,"770, 700, 670",5,5.0-2015
224,360,2005,United States of America,Government of United States of America,"Government of Belgium, Government of Canada, Government of Croatia, Government of Denmark, Government of Estonia, Government of France, Government of Italy, Government of Kuwait, Government of Netherlands, Government of Norway, Government of Pakistan, Government of Poland, Government of Rumania, Government of Saudi Arabia, Government of Slovakia, Government of Spain, Government of United Kingdom",al-Qaida,1630,,2,,100,99,281,4,"Pakistan, Afghanistan, Saudi Arabia",2,"211, 20, 344, 390, 366, 220, 325, 690, 210, 385, 770, 290, 360, 670, 317, 230, 200",,,2,"770, 700, 670",5,5.0-2015
224,360,2006,United States of America,Government of United States of America,"Government of Afghanistan, Government of Pakistan, Government of Saudi Arabia, Government of United Kingdom",al-Qaida,1630,,2,,191,191,331,4,"Pakistan, Afghanistan, Saudi Arabia",2,"700, 770, 670, 200",,,2,"770, 700, 670",5,5.0-2015
224,360,2007,United States of America,Government of United States of America,"Government of Afghanistan, Government of Pakistan, Government of Saudi Arabia, Government of United Kingdom",al-Qaida,1630,,2,,153,142,191,4,"Pakistan, Afghanistan, Saudi Arabia",2,"700, 770, 670, 200",,,2,"770, 700, 670",5,5.0-2015
224,360,2008,United States of America,Government of United States of America,"Government of Afghanistan, Government of Czech Republic, Government of Pakistan, Government of Rumania",al-Qaida,1630,,2,,182,182,299,4,"Pakistan, Afghanistan, Yemen, Somalia",2,"700, 316, 770, 360",,,2,"770, 700, 678, 520",5,5.0-2015
224,360,2009,United States of America,Government of United States of America,"Government of Afghanistan, Government of Canada, Government of Czech Republic, Government of France, Government of Jordan, Government of Netherlands, Government of Pakistan, Government of Rumania",al-Qaida,1630,,2,,391,384,467,4,"Pakistan, Afghanistan, Somalia",2,"700, 20, 316, 220, 663, 210, 770, 360",,,2,"770, 700, 520",5,5.0-2015
224,360,2010,United States of America,Government of United States of America,"Government of Afghanistan, Government of Canada, Government of France, Government of Jordan, Government of Netherlands, Government of Pakistan, Government of Rumania",al-Qaida,1630,,2,,269,252,1055,4,"Afghanistan, Pakistan",2,"700, 20, 220, 663, 210, 770, 360",,,2,"700, 770",5,5.0-2015
224,360,2011,United States of America,Government of United States of America,"Government of Afghanistan, Government of France, Government of Jordan, Government of Pakistan",al-Qaida,1630,,2,,190,190,237,4,"Afghanistan, Pakistan",2,"700, 220, 663, 770",,,2,"700, 770",5,5.0-2015
224,360,2012,United States of America,Government of United States of America,"Government of Afghanistan, Government of France, Government of Jordan, Government of Pakistan",al-Qaida,1630,,2,,221,219,308,4,"Afghanistan, Pakistan, Somalia",2,"700, 220, 663, 770",,,2,"700, 770, 520",5,5.0-2015
224,360,2013,United States of America,Government of United States of America,"Government of Afghanistan, Government of Jordan, Government of Pakistan",al-Qaida,1630,,2,,38,35,39,4,"Afghanistan, Pakistan, Somalia",2,"700, 663, 770",,,2,"700, 770, 520",5,5.0-2015
224,360,2014,United States of America,Government of United States of America,"Government of Afghanistan, Government of Pakistan",al-Qaida,1630,,2,,103,103,104,4,"Afghanistan, Pakistan, Syria",2,"700, 770",,,2,"700, 770, 652",5,5.0-2015
225,"89, 91",2002,Ivory Coast,Government of Ivory Coast,,"MPCI, MPIGO","1410, 1411",,2,,624,565,661,3,Ivory Coast,437,,,,437,437,4,5.0-2015
225,"91, 245",2003,Ivory Coast,Government of Ivory Coast,,"MJP, MPIGO","1409, 1411",,2,,139,139,519,3,Ivory Coast,437,,,,437,437,4,5.0-2015
225,439,2004,Ivory Coast,Government of Ivory Coast,,FRCI,1412,,2,,47,47,48,3,Ivory Coast,437,,,,437,437,4,5.0-2015
225,820,2011,Ivory Coast,Government of Ivory Coast,,FDSI-CI,2010,,2,,35,33,35,3,Ivory Coast,437,,,,437,437,4,5.0-2015
226,332,2003,"Australia, Iraq, United Kingdom, United States of America","Government of Australia, Government of United Kingdom, Government of United States of America",,Government of Iraq,645,,2,,7927,7927,13814,2,Iraq,"900, 200, 2",,645,,"900, 645, 200, 2",645,"1, 2, 3, 5",5.0-2015
227,309,1989,India,Government of India,,ABSU,1205,,1,Bodoland,72,72,80,3,India,750,,,,750,750,3,5.0-2015
227,309,1990,India,Government of India,,ABSU,1205,,1,Bodoland,25,25,25,3,India,750,,,,750,750,3,5.0-2015
227,313,1994,India,Government of India,,NDFB,1206,,1,Bodoland,36,36,36,3,India,750,,,,750,750,3,5.0-2015
227,313,1996,India,Government of India,,NDFB,1206,,1,Bodoland,25,25,27,3,India,750,,,,750,750,3,5.0-2015
227,313,1997,India,Government of India,,NDFB,1206,,1,Bodoland,34,34,34,3,India,750,,,,750,750,3,5.0-2015
227,313,1998,India,Government of India,,NDFB,1206,,1,Bodoland,31,31,31,3,India,750,,,,750,750,3,5.0-2015
227,313,1999,India,Government of India,,NDFB,1206,,1,Bodoland,33,33,33,3,India,750,,,,750,750,3,5.0-2015
227,313,2001,India,Government of India,,NDFB,1206,,1,Bodoland,77,77,77,3,India,750,,,,750,750,3,5.0-2015
227,313,2002,India,Government of India,,NDFB,1206,,1,Bodoland,44,44,44,3,India,750,,,,750,750,3,5.0-2015
227,313,2003,India,Government of India,,NDFB,1206,,1,Bodoland,109,109,122,3,India,750,,,,750,750,3,5.0-2015
227,313,2004,India,Government of India,,NDFB,1206,,1,Bodoland,27,27,27,3,India,750,,,,750,750,3,5.0-2015
227,785,2009,India,Government of India,,NDFB - RD,1950,,1,Bodoland,73,69,78,3,India,750,,,,750,750,3,5.0-2015
227,785,2010,India,Government of India,,NDFB - RD,1950,,1,Bodoland,57,57,86,3,India,750,,,,750,750,3,5.0-2015
227,14102,2013,India,Government of India,,NDFB-S,5826,,1,Bodoland,28,26,28,3,India,750,,,,750,750,3,5.0-2015
227,14102,2014,India,Government of India,,NDFB-S,5826,,1,Bodoland,34,30,47,3,India,750,,,,750,750,3,5.0-2015
228,321,1997,Myanmar (Burma),Government of Myanmar (Burma),,UWSA,1207,,1,Wa,130,130,130,3,Myanmar (Burma),775,,,,775,775,3,5.0-2015
248,472,2003,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,26,26,27,3,Thailand,800,,,,800,800,3,5.0-2015
248,472,2004,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,164,162,170,3,Thailand,800,,,,800,800,3,5.0-2015
248,472,2005,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,205,202,212,3,Thailand,800,,,,800,800,3,5.0-2015
248,472,2006,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,212,212,217,3,Thailand,800,,,,800,800,3,5.0-2015
248,472,2007,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,197,197,206,3,Thailand,800,,,,800,800,3,5.0-2015
248,472,2008,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,130,130,133,3,Thailand,800,,,,800,800,3,5.0-2015
248,472,2009,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,138,135,138,3,Thailand,800,,,,800,800,3,5.0-2015
248,472,2010,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,75,73,78,3,Thailand,800,,,,800,800,3,5.0-2015
248,472,2011,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,142,142,148,3,Thailand,800,,,,800,800,3,5.0-2015
248,472,2012,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,131,131,132,3,Thailand,800,,,,800,800,3,5.0-2015
248,472,2013,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,189,188,192,3,Thailand,800,,,,800,800,3,5.0-2015
248,472,2014,Thailand,Government of Thailand,,Patani insurgents,1208,,1,Patani,68,61,72,3,Thailand,800,,,,800,800,3,5.0-2015
249,446,2004,Nigeria,Government of Nigeria,,Ahlul Sunnah Jamaa,1413,,1,Northern Nigeria,61,61,68,3,Nigeria,475,,,,475,475,4,5.0-2015
250,473,2004,Nigeria,Government of Nigeria,,NDPVF,1414,,1,Niger Delta,67,67,137,3,Nigeria,475,,,,475,475,4,5.0-2015
251,643,1990,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,42,42,45,3,Lebanon,666,,,,666,660,2,5.0-2015
251,643,1991,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,28,28,31,3,Lebanon,666,,,,666,660,2,5.0-2015
251,643,1992,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,87,87,91,3,"Lebanon, Israel",666,,,,666,"660, 666",2,5.0-2015
251,643,1993,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,124,124,186,3,Lebanon,666,,,,666,660,2,5.0-2015
251,643,1994,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,82,71,120,3,Lebanon,666,,,,666,660,2,5.0-2015
251,643,1995,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,74,71,85,3,"Lebanon, Israel",666,,,,666,"660, 666",2,5.0-2015
251,643,1996,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,95,93,103,3,Lebanon,666,,,,666,660,2,5.0-2015
251,643,1997,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,82,82,90,3,Lebanon,666,,,,666,660,2,5.0-2015
251,643,1998,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,54,54,72,3,Lebanon,666,,,,666,660,2,5.0-2015
251,643,1999,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,41,41,42,3,Lebanon,666,,,,666,660,2,5.0-2015
251,643,2006,Israel,Government of Israel,,Hezbollah,1209,,1,Southern Lebanon,821,819,948,3,"Lebanon, Israel",666,,,,666,"660, 666",2,5.0-2015
254,651,2008,DR Congo (Zaire),Government of DR Congo (Zaire),,BDK,1415,,1,Kongo Kingdom,250,250,293,3,DR Congo (Zaire),490,,,,490,490,4,5.0-2015
254,651,2007,DR Congo (Zaire),Government of DR Congo (Zaire),,BDK,1415,,1,Kongo Kingdom,116,116,116,3,DR Congo (Zaire),490,,,,490,490,4,5.0-2015
255,749,2008,Niger,Government of Niger,,MNJ,1416,,2,,47,47,104,3,Niger,436,,,,436,436,4,5.0-2015
255,761,1992,Niger,Government of Niger,,FLAA,1376,,2,,29,29,29,3,Niger,436,,,,436,436,4,5.0-2015
255,761,1991,Niger,Government of Niger,,FLAA,1376,,2,,40,40,150,3,Niger,436,,,,436,436,4,5.0-2015
255,762,1997,Niger,Government of Niger,,UFRA,1378,,2,,62,62,62,3,Niger,436,,,,436,436,4,5.0-2015
255,749,2007,Niger,Government of Niger,,MNJ,1416,,2,,81,81,97,3,Niger,436,,,,436,436,4,5.0-2015
257,773,2007,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,1210,,1,Caucasus Emirate,30,30,56,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
257,773,2008,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,1210,,1,Caucasus Emirate,404,278,453,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
257,773,2009,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,1210,,1,Caucasus Emirate,696,551,793,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
257,773,2010,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,1210,,1,Caucasus Emirate,418,409,629,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
257,773,2011,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,1210,,1,Caucasus Emirate,359,358,514,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
257,773,2012,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,1210,,1,Caucasus Emirate,516,514,723,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
257,773,2013,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,1210,,1,Caucasus Emirate,321,286,535,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
257,773,2014,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,1210,,1,Caucasus Emirate,167,167,295,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
259,772,2008,India,Government of India,,PULF,1212,,1,Islamic State,25,25,25,3,India,750,,,,750,750,3,5.0-2015
260,776,2008,"Djibouti, Eritrea",Government of Djibouti,,Government of Eritrea,531,,1,Common border,35,35,44,2,Djibouti,522,,531,,"522, 531",522,4,5.0-2015
263,788,1997,India,Government of India,,KNF,1159,,1,Kukiland,63,41,63,3,India,750,,,,750,750,3,5.0-2015
264,798,2009,Myanmar (Burma),Government of Myanmar (Burma),,MNDAA,1746,,1,Kokang,80,80,270,3,"China, Myanmar (Burma)",775,,,,775,"710, 775",3,5.0-2015
264,798,2014,Myanmar (Burma),Government of Myanmar (Burma),,MNDAA,1746,,1,Kokang,67,7,107,3,Myanmar (Burma),775,,,,775,775,3,5.0-2015
267,806,2010,Mauritania,Government of Mauritania,Government of France,AQIM,1391,,2,,29,27,41,4,"Mali, Mauritania",435,220,,,435,"432, 435",4,5.0-2015
267,806,2011,Mauritania,Government of Mauritania,,AQIM,1391,,2,,26,26,50,3,"Mali, Mauritania",435,,,,435,"432, 435",4,5.0-2015
268,811,1991,Ethiopia,Government of Ethiopia,,IGLF,2000,,1,Hararghe,100,100,100,3,Ethiopia,530,,,,530,530,4,5.0-2015
269,815,2011,Sudan,Government of Sudan,,Republic of South Sudan,2014,,1,Abyei,145,145,145,3,Sudan,625,,,,625,625,4,5.0-2015
270,"818, 819",2011,South Sudan,Government of South Sudan,,"SSDM/A, SSLM/A","1993, 2009",,2,,210,210,320,3,South Sudan,626,,,,626,626,4,5.0-2015
270,819,2012,South Sudan,Government of South Sudan,,SSLM/A,2009,,2,,137,137,137,3,South Sudan,626,,,,626,626,4,5.0-2015
270,"859, 860",2013,South Sudan,Government of South Sudan,,"SPLM/A In Opposition, SSDM/A - Cobra Faction","3563, 4226",,2,,926,926,2318,3,South Sudan,626,,,,626,626,4,5.0-2015
270,859,2014,South Sudan,Government of South Sudan,Government of Uganda,SPLM/A In Opposition,4226,,2,,1667,719,2993,4,South Sudan,626,500,,,626,626,4,5.0-2015
271,"823, 825",2011,Libya,Government of Libya,,"Forces of Muammar Gaddafi, NTC","2011, 2012",,2,,1930,1912,3463,3,Libya,620,,,,620,620,4,5.0-2015
271,"14059, 14249",2014,Libya,Government of Libya,,"Libyan National Army, Zintan Brigades","5802, 5940",,2,,322,322,322,3,Libya,620,,,,620,620,4,5.0-2015
272,842,2012,India,Government of India,,GNLA,2048,,1,Garoland,27,23,27,3,India,750,,,,750,750,3,5.0-2015
272,842,2014,India,Government of India,,GNLA,2048,,1,Garoland,26,23,32,3,India,750,,,,750,750,3,5.0-2015
273,830,2008,China,Government of China,,ETIM,2041,,1,East Turkestan,36,36,39,3,China,710,,,,710,710,3,5.0-2015
274,863,2009,Mali,Government of Mali,,AQIM,1391,,2,,87,54,93,3,Mali,432,,,,432,432,4,5.0-2015
274,"835, 837",2012,Mali,Government of Mali,,"Ansar Dine, Military faction (Red Berets)","2042, 2050",,2,,87,83,270,3,Mali,432,,,,432,432,4,5.0-2015
274,"835, 862, 863, 865",2013,Mali,Government of Mali,"Government of Bangladesh, Government of Belgium, Government of Benin, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Chad, Government of China, Government of Egypt, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Liberia, Government of Mauritania, Government of Nepal, Government of Niger, Government of Nigeria, Government of Norway, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Tajikistan, Government of Togo, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)","AQIM, Ansar Dine, MUJAO, Signed-in-Blood Battalion","1391, 2042, 2046, 2120",,2,,834,834,1002,4,"Mali, Mali, Niger",432,"771, 211, 434, 439, 516, 811, 483, 710, 651, 366, 375, 220, 260, 452, 438, 404, 325, 437, 663, 450, 435, 790, 436, 475, 385, 517, 433, 451, 380, 702, 461, 200, 2, 678",,,432,"432, 432, 436",4,5.0-2015
274,"863, 12582",2014,Mali,Government of Mali,"Government of Bangladesh, Government of Belgium, Government of Benin, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Chad, Government of China, Government of Egypt, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Liberia, Government of Mauritania, Government of Nepal, Government of Niger, Government of Nigeria, Government of Norway, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Tajikistan, Government of Togo, Government of United Kingdom, Government of United States of America","AQIM, al-Murabitun","1391, 4376",,2,,95,95,129,4,Mali,432,"771, 211, 434, 439, 516, 811, 483, 710, 651, 366, 375, 220, 260, 452, 438, 404, 325, 437, 663, 450, 435, 790, 436, 475, 385, 517, 433, 451, 380, 702, 461, 200, 2",,,432,432,4,5.0-2015
275,"838, 839",2005,Bangladesh,Government of Bangladesh,,"PBCP, PBCP-J","1666, 2051",,2,,62,61,68,3,Bangladesh,771,,,,771,771,3,5.0-2015
275,839,2006,Bangladesh,Government of Bangladesh,,PBCP-J,2051,,2,,57,57,58,3,Bangladesh,771,,,,771,771,3,5.0-2015
276,817,2012,"South Sudan, Sudan",Government of South Sudan,,Government of Sudan,625,,1,Common border,367,367,1099,2,"South Sudan, Sudan",626,,625,,"625, 626","626, 625",4,5.0-2015
277,853,1995,Myanmar (Burma),Government of Myanmar (Burma),,NSCN-K,1066,,1,Nagaland,33,33,33,3,Myanmar (Burma),775,,,,775,775,3,5.0-2015
277,853,2000,Myanmar (Burma),Government of Myanmar (Burma),,NSCN-K,1066,,1,Nagaland,43,43,43,3,"India, Myanmar (Burma)",775,,,,775,"750, 775",3,5.0-2015
277,853,2001,Myanmar (Burma),Government of Myanmar (Burma),,NSCN-K,1066,,1,Nagaland,62,62,62,3,Myanmar (Burma),775,,,,775,775,3,5.0-2015
277,853,2005,Myanmar (Burma),Government of Myanmar (Burma),,NSCN-K,1066,,1,Nagaland,38,23,38,3,Myanmar (Burma),775,,,,775,775,3,5.0-2015
277,853,2006,Myanmar (Burma),Government of Myanmar (Burma),,NSCN-K,1066,,1,Nagaland,92,92,97,3,Myanmar (Burma),775,,,,775,775,3,5.0-2015
277,853,2007,Myanmar (Burma),Government of Myanmar (Burma),,NSCN-K,1066,,1,Nagaland,215,215,215,3,Myanmar (Burma),775,,,,775,775,3,5.0-2015
278,861,2013,Malaysia,Government of Malaysia,,Sultanate of Sulu,4006,,1,Sabah,70,68,122,3,Malaysia,820,,,,820,820,3,5.0-2015
279,14273,2013,Myanmar (Burma),Government of Myanmar (Burma),,PSLF,5965,,1,Palaung,29,29,30,3,Myanmar (Burma),775,,,,775,775,3,5.0-2015
279,14273,2014,Myanmar (Burma),Government of Myanmar (Burma),,PSLF,5965,,1,Palaung,37,37,203,3,Myanmar (Burma),775,,,,775,775,3,5.0-2015
280,14085,2014,Ukraine,Government of Ukraine,,Maidan,5817,,2,,87,87,106,3,Ukraine,369,,,,369,369,1,5.0-2015
281,14124,2014,Ukraine,Government of Ukraine,,Donetsk People's Republic,5840,Government of Russia (Soviet Union),1,Donetsk,1996,1456,2225,4,Ukraine,369,,,365,369,369,1,5.0-2015
282,14184,2014,Ukraine,Government of Ukraine,,Lugansk People's Republic,5839,Government of Russia (Soviet Union),1,Lugansk,712,712,1027,4,"Russia (Soviet Union), Ukraine",369,,,365,369,"365, 369",1,5.0-2015
283,14210,2014,Ukraine,Government of Ukraine,,United Armed Forces of Novorossiya,5914,Government of Russia (Soviet Union),1,Novorossiya,1558,1558,1635,4,Ukraine,369,,,365,369,369,1,5.0-2015
